de	The name of the Latin script letter D/d.	/de/
manejarlo	to handle	/maneˈxaɾ/
fenómeno	phenomenon	/feˈnomeno/
quejas	complaint/ grievance/ gripe/ grumble	/ˈkexa/
coca	coca (any of the four cultivated plants which belong to the family…	/ˈkoka/
persiguiendo	to pursue/ to chase/ to go after	/peɾseˈɡiɾ/
lotería	lottery	/loteˈɾia/
acerques	to bring close	/aθeɾˈkaɾ/
certificado	to certify	/θeɾtifiˈkaɾ/
bigote	moustache/ mustache/ moustaches/ mustaches	/biˈɡote/
aca
bondad	goodness	/bonˈdad/
aterrizar	to land (e.g. an airplane)	/ateriˈθaɾ/
misiles	missile (a self-propelled projectile whose trajectory can be…	/miˈsil/
planos	plane/ level	/ˈplano/
despierte	to wake	/despeɾˈtaɾ/
despedirme	to dismiss	/despeˈdiɾ/
connie
avance	advance	/aˈbanθe/
sacarme	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
prepárense	to prepare	/pɾepaˈɾaɾ/
tumor	tumor	/tuˈmoɾ/
camarera	waiter	/kamaˈɾeɾo/
herencia	heredity/ inheritance	/eˈɾenθja/
vaquero	cowboy	/baˈkeɾo/
trenes	train	/ˈtɾen/
largos	long (having much distance from one terminating point to another)	/ˈlaɾɡo/
patria	homeland/ fatherland/ motherland	/ˈpatɾja/
ponía	to put/ to put up/ to place/ to lay	/poˈneɾ/
enviando	to send	/emˈbjaɾ/
apagado	to extinguish (a flame/ fire)/ to douse	/apaˈɡaɾ/
rastrear	to track/ pursue	/rastɾeˈaɾ/
acababa	to finish/ to end	/akaˈbaɾ/
campeonato	championship	/kampeoˈnato/
técnico	technical	/ˈteɡniko/
injusto	unfair	/inˈxusto/
activo	to activate (to encourage development or induce increased…	/aɡtiˈbaɾ/
pesadillas	nightmare	/pesaˈdiʝa/
galería	gallery	/ɡaleˈɾia/
drew
sacando	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
vió	third-person singular preterite indicative of ver	/ˈbjo/
tanques	tank (military vehicle)	/ˈtanke/
enseña	to teach	/enseˈɲaɾ/
editor	editor	/ediˈtoɾ/
liberación	liberation	/libeɾaˈθjon/
interesantes	interesting	/inteɾeˈsante/
comenzaron	to begin/ to commence	/komenˈθaɾ/
quinta	fifth	/ˈkinto/
levante	to lift	/lebanˈtaɾ/
pesa	to weigh (to determine the weight of an object)	/peˈsaɾ/
responda	to answer/ to reply	/responˈdeɾ/
lance	launch (act of launching)	/ˈlanθe/
pondría	to put/ to put up/ to place/ to lay	/poˈneɾ/
resistir	to tolerate/ to put up with/ to bear/ to handle/ to stand	/resisˈtiɾ/
hueles	to smell (perceive by scent)	/oˈleɾ/
bajen	to go down/ come down	/baˈxaɾ/
hermosos	gorgeous/ beautiful/ handsome/ lovely	/eɾˈmoso/
arriesgado	to venture/ to risk/ to hazard	/arjesˈɡaɾ/
mueres	to die	/moˈɾiɾ/
duke
agallas	oak apple	/aˈɡaʝa/
verlas	to see/ to spot	/ˈbeɾ/
sentirlo	to feel	/senˈtiɾ/
faltaba	to be lacking/ to lack/ to not have (of a quality or circumstance)	/falˈtaɾ/
cindy
armados	to arm (supply with weapons)	/aɾˈmaɾ/
volumen	volume (a three-dimensional measure of space)	/boˈlumen/
hunter
bailarina	dancing (that dances)	/bailaˈɾin/
huyó	to flee/ to run away	/uˈiɾ/
edición	edition	/ediˈθjon/
atreve	to embolden	/atɾeˈbeɾ/
ganan	to gain	/ɡaˈnaɾ/
debate	debate	/deˈbate/
cables	cable/ cord	/ˈkable/
necesitará	to need	/neθesiˈtaɾ/
compraré	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
odian	to hate/ to loathe	/oˈdjaɾ/
poeta	poet (person who writes poems)	/poˈeta/
cortes	cut (the act of cutting)	/ˈkoɾte/
doña	sir/ master/ lord	/ˈdon/
manta	blanket/ cloth/ cloth banner	/ˈmanta/
competir	to compete	/kompeˈtiɾ/
nazis	Nazi	/ˈnaθi/
fritas	to fry	/fɾeˈiɾ/
dentista	dentist	/denˈtista/
amamos	to love/ have great affection for/ care about	/aˈmaɾ/
encontraba	to meet	/enkonˈtɾaɾ/
menú	menu (list of foods to be served at a meal)	/meˈnu/
may	alternative form of may.: abbreviation of mayo (“May”)	/ˈmaʝo/
necesariamente	necessarily	/neθeˌsaɾjaˈmente/
negras	a black person/ a person of black African descent	/ˈneɡɾo/
descubrimiento	discovery (something discovered)	/deskubɾiˈmjento/
organizado	to organize	/oɾɡaniˈθaɾ/
apetito	appetite	/apeˈtito/
cameron
traen	to bring (in the sense of transport)	/tɾaˈeɾ/
muriera	to die	/moˈɾiɾ/
visual	visual	/biˈswal/
acostado	to lay	/akosˈtaɾ/
ángulo	angle	/ˈanɡulo/
inferior	inferior (of lower quality)	/infeˈɾjoɾ/
sydney
incapaz	incapable/ unable	/inkaˈpaθ/
volante	flying	/boˈlante/
sierra	saw (tool)	/ˈsjera/
probando	to prove	/pɾoˈbaɾ/
distinta	distinct	/disˈtinto/
sentiría	to feel	/senˈtiɾ/
abuso	to abuse/ to betray	/abuˈsaɾ/
celebración	celebration	/θelebɾaˈθjon/
diente	tooth	/ˈdjente/
tuyas	feminine plural of tuyo: yours/ your	/ˈtuʝas/
humilde	humble	/uˈmilde/
discutiendo	to discuss/ to argue/ to talk about	/diskuˈtiɾ/
gene	gene
suicidó	third-person singular preterite indicative of suicidar	/swiθiˈdaɾ/
disposición	disposal	/disposiˈθjon/
conversaciones	conversation	/kombeɾsaˈθjon/
lámpara	lamp	/ˈlampaɾa/
sabrán	to know/ to understand (a fact)	/saˈbeɾ/
métodos	method	/ˈmetodo/
marcos	frame	/ˈmaɾko/
huéspedes	guest (recipient of hospitality)	/ˈw̝esped/
crean	to create	/kɾeˈaɾ/
preocupen	to worry/ to concern/ to trouble/ to be worrisome to/ to preoccupy	/pɾeokuˈpaɾ/
direcciones	direction	/diɾeɡˈθjon/
baker	a department of Chile	/baˈkeɾ/
planetas	planet	/plaˈneta/
determinar	to determine	/deteɾmiˈnaɾ/
condesa	count/ earl (nobility)/ countess in the feminine sense	/ˈkonde/
ópera	opera	/ˈopeɾa/
corten	to cut	/koɾˈtaɾ/
peligrosos	perilous/ dangerous	/peliˈɡɾoso/
asesinados	to murder	/asesiˈnaɾ/
joy
medicinas	medicine	/mediˈθina/
rory
mansión	mansion	/manˈsjon/
torres	tower	/ˈtore/
lecciones	lesson (a section of learning or teaching)	/leɡˈθjon/
sentirte	to feel	/senˈtiɾ/
comprando	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
equilibrio	equilibrium/ balance (state of being balanced)	/ekiˈlibɾjo/
trevor
lograrlo	to get/ to obtain	/loˈɡɾaɾ/
culpar	to blame	/kulˈpaɾ/
sacas	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
crecí	to grow	/kɾeˈθeɾ/
certeza	certainty	/θeɾˈteθa/
observar	to observe/ to eye	/obseɾˈbaɾ/
molestando	to bother/ to disturb/ to trouble/ to impose/ to inconvenience/ to…	/molesˈtaɾ/
supervivencia	survival
nacer	to be born/ to sprout/ to begin to grow/ to hatch (out)	/naˈθeɾ/
hechas	to do	/aˈθeɾ/
sacaron	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
p	The seventeenth letter of the Spanish alphabet/ written in the…	/p/
olvidas	to forget	/olbiˈdaɾ/
escondiendo	to hide	/eskonˈdeɾ/
can	dog/ hound	/ˈkan/
famosos	well-known/ famous	/faˈmoso/
melissa
ias
aterrizaje	landing (of an airplane)	/ateriˈθaxe/
girar	to turn/ pivot	/xiˈɾaɾ/
aceptarlo	to accept/ to take up/ to take up on	/aθebˈtaɾ/
danza	dance	/ˈdanθa/
little
métete	to put in/ insert	/meˈteɾ/
hambriento	very hungry/ famished	/amˈbɾjento/
mates	matte (not reflective of light)	/ˈmate/
ordenado	to order/ arrange	/oɾdeˈnaɾ/
calcetines	plural of calcetín	/kalθeˈtin/
confuso	confused	/konˈfuso/
enamorados	infatuated/ having a crush on/ feeling love or attraction for another	/enamoˈɾado/
moderno	modern	/moˈdeɾno/
tocas	to touch	/toˈkaɾ/
responsables	responsible/ answerable	/responˈsable/
tabaco	tobacco	/taˈbako/
registrado	to register/ record	/rexisˈtɾaɾ/
balón	ball	/baˈlon/
top	top (first positions of a ranking)	/ˈtop/
boletos	ticket	/boˈleto/
lentes	lens	/ˈlente/
consejero	adviser	/konseˈxeɾo/
chistes	joke (told joke)	/ˈt͡ʃiste/
guerras	war/ warfare	/ˈɡera/
sacaré	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
coordenadas	coordinate	/kooɾdeˈnada/
vergonzoso	shameful	/beɾɡonˈθoso/
distintos	distinct	/disˈtinto/
fingiendo	to pretend (to act as though something is different from what it is)	/finˈxiɾ/
significaba	to signify	/siɡnifiˈkaɾ/
mensajero	messenger	/mensaˈxeɾo/
judy
test	test	/ˈtest/
cortesía	courtesy	/koɾteˈsia/
campus	campus	/ˈkampus/
compro	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
bingo	bingo (game)	/ˈbinɡo/
asumo	to assume/ take on	/asuˈmiɾ/
j	The tenth letter of the Spanish alphabet/ written in the Latin script.	/x/
impulso	to impel/ to propel	/impulˈsaɾ/
pensaría	to think/ ponder	/penˈsaɾ/
venden	to sell	/benˈdeɾ/
contratado	to contract/ to take on	/kontɾaˈtaɾ/
conozcas	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
utilizando	to use/ to make use of/ to utilize	/utiliˈθaɾ/
chan	alternative form of chía	/ˈt͡ʃan/
propiedades	propriety (fact of possessing something)/ proprietary	/pɾopjeˈdad/
explicaré	to explain	/eɡspliˈkaɾ/
signo	sign/ indication	/ˈsiɡno/
disparando	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
ajedrez	chess	/axeˈdɾeθ/
aseguraré	to secure (to make fast/ to close or confine effectually)	/aseɡuˈɾaɾ/
crítica	criticism	/ˈkɾitika/
necesitabas	to need	/neθesiˈtaɾ/
británicos	British (from or native to Britain/ in both the historical and…	/bɾiˈtaniko/
ciega	blind person	/ˈθjeɡo/
cordero	lamb	/koɾˈdeɾo/
democracia	democracy (rule by the people)	/demoˈkɾaθja/
rastros	sign/ trace/ vestige/ scent	/ˈrastɾo/
protege	to protect/ to defend	/pɾoteˈxeɾ/
papeleo	paperwork	/papeˈleo/
cubo	cube (a regular polyhedron having six identical square faces)	/ˈkubo/
judicial	judicial	/xudiˈθjal/
sid
masaje	massage	/maˈsaxe/
beca	grant/ stipend	/ˈbeka/
verse	to see/ to spot	/ˈbeɾ/
miseria	misery	/miˈseɾja/
conocías	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
contenido	content (of a text/ artwork or media production)	/konteˈnido/
razon	reason	/raˈθon/
sana	feminine singular of sano	/ˈsana/
ritual	ritual	/riˈtwal/
aliados	to ally/ unite	/aˈljaɾ/
orina	urine	/oˈɾina/
ofender	to offend	/ofenˈdeɾ/
hilo	thread/ yarn/ string	/ˈilo/
seattle
subido	to go up or come up	/suˈbiɾ/
eche	to throw/ toss/ cast/ jettison (to release an object from one's…	/eˈt͡ʃaɾ/
quedaría	to be (as a result of something)/ to end up	/keˈdaɾ/
enfermería	infirmary	/enfeɾmeˈɾia/
entienda	to understand/ to fathom	/entenˈdeɾ/
matrícula	matriculation	/maˈtɾikula/
jung
dejarán	to leave (to place)	/deˈxaɾ/
raya	line	/ˈraʝa/
superiores	upper/ higher	/supeˈɾjoɾ/
islas	island (area of land surrounded by water)	/ˈisla/
dispuestos	to prepare/ arrange	/dispoˈneɾ/
mascota	pet	/masˈkota/
ascenso	promotion (in particular/ a work promotion)	/asˈθenso/
comenzando	to begin/ to commence	/komenˈθaɾ/
delicado	delicate	/deliˈkado/
incluye	to include/ to enclose/ to contain	/inˌkluˈiɾ/
revisa	to revise	/rebiˈsaɾ/
entraron	to enter/ to come in/ to get in/ to go in/ to get inside/ to come…	/enˈtɾaɾ/
estabamos
llevaste	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
duermes	to sleep	/doɾˈmiɾ/
neal
empuja	to push/ to shove/ to jostle	/empuˈxaɾ/
atado	to tie/ tie up/ tie down/ to tether (secure (something) by rope or…	/aˈtaɾ/
telegrama	telegram	/teleˈɡɾama/
oir
sorprendió	to surprise	/soɾpɾenˈdeɾ/
christian
pegó	to stick	/peˈɡaɾ/
salvarte	to save	/salˈbaɾ/
deseaba	to wish	/deseˈaɾ/
pisos	floor/ ground (surface of the earth)	/ˈpiso/
soñar	to dream	/soˈɲaɾ/
interna	female equivalent of interno	/inˈteɾna/
avanzar	to advance (to make (something) happen at an earlier time or date)	/abanˈθaɾ/
guy
mercancía	ware/ merchandise	/meɾkanˈθia/
localizar	to find	/lokaliˈθaɾ/
choque	to crash	/t͡ʃoˈkaɾ/
desesperada	to despair/ exasperate	/desespeˈɾaɾ/
águila	eagle	/ˈaɡila/
rebeldes	rebellious/ rebel	/reˈbelde/
apunta	to point/ to aim/ to take aim (a weapon)	/apunˈtaɾ/
troy	troy	/ˈtɾoi/
líquido	liquid	/ˈlikido/
llegaré	to arrive/ get (to)	/ʝeˈɡaɾ/
rompí	to break	/romˈpeɾ/
dispararle	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
bailey
jodas	to annoy/ bug/ bother/ irritate	/xoˈdeɾ/
carbón	coal	/kaɾˈbon/
regresé	to return/ go back/ come back	/reɡɾeˈsaɾ/
secuestrado	to kidnap/ to abduct	/sekwesˈtɾaɾ/
aprendiendo	to learn (to acquire/ or attempt to acquire knowledge or an…	/apɾenˈdeɾ/
sandra	a female given name/ equivalent to English Sandra	/ˈsandɾa/
ayúdeme	to help	/aʝuˈdaɾ/
cocinero	cook	/koθiˈneɾo/
quitarme	to remove/ to take away/ to take down/ to take off/ to pull off/…	/kiˈtaɾ/
entraste	to enter/ to come in/ to get in/ to go in/ to get inside/ to come…	/enˈtɾaɾ/
katherine
medicación	a medicine/ or all the medicines regularly taken by a patient	/medikaˈθjon/
baños	bath (act of taking a bath)	/ˈbaɲo/
creías	to believe	/kɾeˈeɾ/
ácido	sharp/ tart	/ˈaθido/
agresión	aggression (the act of initiating hostilities)	/aɡɾeˈsjon/
lex
consulta	to consult	/konsulˈtaɾ/
nicky
alison
jan
detenerme	to detain	/deteˈneɾ/
órganos	organ (a larger part of an organism)	/ˈoɾɡano/
zach
situaciones	situation/ scenario/ picture	/sitwaˈθjon/
barro	to sweep	/baˈreɾ/
jódete	to annoy/ bug/ bother/ irritate	/xoˈdeɾ/
jazz	jazz	/ˈʝas/
debamos	to owe	/deˈbeɾ/
amber
cleveland	Cleveland (a city in Ohio)
múltiples	multiple	/ˈmultiple/
cuentan	to count/ to tally	/konˈtaɾ/
apártate	to separate/ to divide	/apaɾˈtaɾ/
cretino	affected by cretinism/ cretinous	/kɾeˈtino/
brooke
gays	plural of gay	/ˈɡeis/
obtuvo	to obtain	/obteˈneɾ/
min
drake
multa	fine (a fee levied as punishment for breaking the law)	/ˈmulta/
anillos	ring	/aˈniʝo/
kirk
quedara	to be (as a result of something)/ to end up	/keˈdaɾ/
claudia	a female given name from Latin/ equivalent to English Claudia	/ˈklaudja/
hacerles	to do	/aˈθeɾ/
trabajador	hard-working	/tɾabaxaˈdoɾ/
acabaron	to finish/ to end	/akaˈbaɾ/
quirófano	operating room	/kiˈɾofano/
aéreo	aerial	/aˈeɾeo/
carmen	a female given name transferred from the place name/ traditionally…	/ˈkaɾmen/
misa	mass (church)	/ˈmisa/
riqueza	wealth/ affluence/ richness	/riˈkeθa/
separado	to separate/ to detach (to disunite from a group or mass/ to…	/sepaˈɾaɾ/
toneladas	metric ton (a unit of mass equal to exactly 1000 kg)	/toneˈlada/
criada	to rear or raise (e.g./ a child)	/ˈkɾjaɾ/
ida	to go (away from speaker and listener)	/ˈiɾ/
madison
observación	observation	/obseɾbaˈθjon/
deténgase	to detain	/deteˈneɾ/
asistir	to attend (an event)	/asisˈtiɾ/
compañías	company	/kompaˈɲia/
mm-hmm
freddy
voluntario	voluntary	/bolunˈtaɾjo/
puñado	handful/ fistful	/puˈɲado/
profundidad	depth	/pɾofundiˈdad/
ligero	light/ not heavy	/liˈxeɾo/
cuadros	square (a polygon with four straight sides of equal length and…	/ˈkwadɾo/
incendios	fire (especially burning buildings or forests)	/inˈθendjo/
meg
afortunada	feminine singular of afortunado	/afoɾtuˈnado/
pega	Eurasian magpie (Pica pica)	/ˈpeɡa/
añadir	to augment	/aɲaˈdiɾ/
harrison
músculos	muscle tissue	/ˈmuskulo/
reunirse	to gather/ to collect/ to bring together/ to assemble/ to get…	/reuˈniɾ/
sheila	a female given name from English [in turn from Irish]/ equivalent…	/ˈʃeila/
sacamos	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
depresión	depression	/depɾeˈsjon/
afueras	outskirts/ suburbs	/aˈfweɾas/
confirmado	to confirm	/konfiɾˈmaɾ/
sordo	deaf	/ˈsoɾdo/
vano	vain (overly proud of oneself)	/ˈbano/
brigada	team/ squad (organized group)	/bɾiˈɡada/
diremos	to say/ to tell	/deˈθiɾ/
perdonar	to pardon/ excuse/ forgive	/peɾdoˈnaɾ/
gigantes	the San Francisco Giants/ a baseball team	/xiˈɡante/
pila	small battery	/ˈpila/
presentes	present (appearing)	/pɾeˈsente/
bahía	bay (geographical feature)	/baˈia/
lesbiana	female equivalent of lesbiano	/lesˈbjana/
ayuntamiento	city council/ town council/ council (a corporation or body of…	/aʝuntaˈmjento/
ligera	light/ not heavy	/liˈxeɾo/
acceder	to accede/ to agree/ to concur	/aɡθeˈdeɾ/
comprometido	to promise/ to engage to be married	/kompɾomeˈteɾ/
sentar	to seat	/senˈtaɾ/
fáciles	easy/ facile/ simple (requiring little effort)	/ˈfaθil/
píldoras	pill	/ˈpildoɾa/
preocupaciones	preoccupation	/pɾeokupaˈθjon/
eve
compre	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
desean	to wish	/deseˈaɾ/
ansioso	anxious	/anˈsjoso/
despertado	infinitive of despertar combined with se	/despeɾˈtaɾ/
mantenerte	to keep	/manteˈneɾ/
suplico	to beg/ to supplicate	/supliˈkaɾ/
with
escúcheme	to listen to/ to hear out	/eskuˈt͡ʃaɾ/
demos	to give/ to give out	/ˈdaɾ/
stella
pierden	to lose	/peɾˈdeɾ/
ii	second (after the first)	/seˈɡundo/
olvidarlo	to forget	/olbiˈdaɾ/
mencionado	to mention	/menθjoˈnaɾ/
interno	to send into (especially the interior of a country or region)	/inteɾˈnaɾ/
pacífico	peaceful	/paˈθifiko/
obligación	obligation	/obliɡaˈθjon/
hablará	to talk/ to speak/ to communicate using words	/aˈblaɾ/
comunista	communist/ Communist	/komuˈnista/
osos	bear (in general)	/ˈoso/
espías	spy	/esˈpia/
ohh
arreglaré	to fix/ to repair/ to mend	/areˈɡlaɾ/
cuentes	to count/ to tally	/konˈtaɾ/
coincide	inflection of coincidir:	/koinˈθide/
servido	to serve (to be a servant or worker/ to render service)	/seɾˈbiɾ/
asegurarnos	to secure (to make fast/ to close or confine effectually)	/aseɡuˈɾaɾ/
mick
espectacular	spectacular	/espeɡtakuˈlaɾ/
filosofía	philosophy	/filosoˈfia/
simpático	nice/ pleasant/ likable	/simˈpatiko/
contraseña	password	/kontɾaˈseɲa/
pillado	to catch/ get/ to grab (e.g. grab a cab/ get lunch/ grab a drink/…	/piˈʝaɾ/
naomi	a female given name from English	/naˈomi/
volviera	to return/ to revert/ to get back	/bolˈbeɾ/
levantarse	infinitive of levantar combined with se	/lebanˈtaɾse/
supuestamente	supposedly	/suˌpwestaˈmente/
veredicto	verdict	/beɾeˈdiɡto/
regresará	to return/ go back/ come back	/reɡɾeˈsaɾ/
cubre	to cover	/kuˈbɾiɾ/
jabón	soap/ a bar of soap	/xaˈbon/
egipto	Egypt (a country in North Africa and West Asia)	/eˈxibto/
terminemos	to (cause to) finish/ to (cause to) end/ to (cause to) terminate/…	/teɾmiˈnaɾ/
simples	simple (uncomplicated)	/ˈsimple/
concentración	concentration (all senses)	/konθentɾaˈθjon/
dejarnos	to leave (to place)	/deˈxaɾ/
déjanos	to leave (to place)	/deˈxaɾ/
factura	to bill	/faɡtuˈɾaɾ/
zack
cargado	to load (to put a load on or in (a means of conveyance or a place…	/kaɾˈɡaɾ/
submarino	submarine/ undersea/ subsea/ underwater	/submaˈɾino/
expertos	expert	/eɡsˈpeɾto/
cazadores	hunting	/kaθaˈdoɾ/
afecto	to affect/ to have an effect on/ to influence	/afeɡˈtaɾ/
sonreír	to smile	/sonreˈiɾ/
volvía	to return/ to revert/ to get back	/bolˈbeɾ/
protegiendo	to protect/ to defend	/pɾoteˈxeɾ/
dejad	to leave (to place)	/deˈxaɾ/
desconocida	to not be familiar with/ to not know/ to not recognize	/deskonoˈθeɾ/
one
oírte	to hear	/oˈiɾ/
cristiano	Christian (of the Christian religion/ usually refers to Catholicism)	/kɾisˈtjano/
víctor	a male given name from Latin	/ˈbiɡtoɾ/
invasión	invasion	/imbaˈsjon/
maricón	homosexual man/ queer/ faggot/ fairy/ effeminate man or boy/ sissy	/maɾiˈkon/
permanece	to stay/ remain/ stand	/peɾmaneˈθeɾ/
jon
botones	bellboy	/boˈtones/
habríamos	have/ forms the perfect aspect	/aˈbeɾ/
criado	to rear or raise (e.g./ a child)	/ˈkɾjaɾ/
solucionar	to solve/ to implement a solution	/soluθjoˈnaɾ/
dawson
despertó	to wake	/despeɾˈtaɾ/
oriente	east	/oˈɾjente/
especialista	specialist	/espeθjaˈlista/
imbéciles	dumb/ having the properties of an imbecile	/imˈbeθil/
mantenerse	to keep	/manteˈneɾ/
alexander	a male given name	/aleɡˈsandeɾ/
suiza	Switzerland (a country in Western Europe and Central Europe)	/ˈswiθa/
tapa	lid/ cap (the top or cover of a container)	/ˈtapa/
alla
votación	voting/ vote (act)	/botaˈθjon/
shaw
lloyd
heredero	heir	/eɾeˈdeɾo/
atravesar	to cross/ to traverse	/atɾabeˈsaɾ/
adams
favoritos	favorite/favourite	/faboˈɾito/
traerá	to bring (in the sense of transport)	/tɾaˈeɾ/
engañando	to trick/ to deceive/ to hoodwink/ to cheat	/enɡaˈɲaɾ/
hamburguesas	hamburger	/ambuɾˈɡesa/
esfuerzos	effort/ endeavor	/esˈfweɾθo/
diarios	daily	/ˈdjaɾjo/
arrogante	arrogant	/aroˈɡante/
moriré	to die	/moˈɾiɾ/
excitante	exciting	/eɡsθiˈtante/
entrenar	to train	/entɾeˈnaɾ/
maneja	to handle	/maneˈxaɾ/
permíteme	to allow/ permit	/peɾmiˈtiɾ/
creíste	to believe	/kɾeˈeɾ/
