you	The pronoun of the second person/ in the nominative/ dative/ and…	/jˈu/
chapter	1. A division of a book or treatise/ as/ Genesis has fifty…	/tʃˈæptɚ/
treating	1. To handle/ to manage/ to use/ to bear one's self toward/ as/ to…	/trˈitɪŋ/
wisdom	1. The quality of being wise/ knowledge/ and the capacity to make…	/wˈɪzdəm/
flip	A mixture of beer/ spirit/ etc./ stirred and heated by a hot iron.…	/flˈɪp/
entering	1. To come or go into/ to pass into the interior of/ to pass…	/ˈɛntɚɪŋ/
barn	A covered building used chiefly for storing grain/ hay/ and other…	/bˈɑrn/
farmer	One who farms/ as: (a) One who hires and cultivates a farm/ a…	/fˈɑrmɚ/
clan	1. A tribe or collection of families/ united under a chieftain/…	/klˈæn/
budget	1. A bag or sack with its contents/ hence/ a stock or store/ an…	/bˈʌdʒɪt/
pub		/pˈʌb/
temporary	Lasting for a time only/ existing or continuing for a limited…	/tˈɛmpɚˌɛri/
effective	Having the power to produce an effect or effects/ producing a…	/ɪfˈɛktɪv/
sonny		/sˈʌni/
wendy		/wˈɛndi/
juan		/wˈɑn/
lamb	1. (Zoöl.) The young of the sheep. 2. Any person who is as…	/lˈæm/
plot	1. A small extent of ground/ a plat/ as/ a garden plot. Shak. 2. A…	/plˈɑt/
riley		/rˈaɪli/
proposal	1. That which is proposed/ or propounded for consideration or…	/prəpˈoʊzəl/
sticks	1. A small shoot/ or branch/ separated/ as by a cutting/ from a…	/stˈɪks/
searched	1. To look over or through/ for the purpose of finding something/…	/sˈɝtʃt/
blessing	1. The act of one who blesses. 2. A declaration of divine favor/…	/blˈɛsɪŋ/
rage	1. Violent excitement/ eager passion/ extreme vehemence of desire/…	/rˈeɪdʒ/
bothered	To annoy/ to trouble/ to worry/ to perplex. See Pother. Note: The…	/bˈɑðɚd/
sydney		/sˈɪdni/
basis	1. The foundation of anything/ that on which a thing rests.…	/bˈeɪsəs/
manners	1. Mode of action/ way of performing or effecting anything/…	/mˈænɚz/
recover	To cover again. Sir W. Scott.	/rɪkˈʌvɚ/
twist	1. To contort/ to writhe/ to complicate/ to crook spirally/ to…	/twˈɪst/
neil		/nˈil/
leak	1. A crack/ crevice/ fissure/ or hole which admits water or other…	/lˈik/
item	Also/ as an additional article.	/ˈaɪtəm/
catholic	1. Universal or general/ as/ the catholic faith. Men of other…	/kˈæθlɪk/
sighing	Uttering sighs/ grieving/ lamenting. "Sighing millions." Cowper.…	/sˈaɪɪŋ/
retired	1. Private/ secluded/ quiet/ as/ a retired life/ a person of…	/rɪtˈaɪrd/
kings	A Chinese musical instrument/ consisting of resonant stones or…	/kˈɪŋz/
inner	1. Further in/ interior/ internal/ not outward/ as/ an spirit or…	/ˈɪnɚ/
cents	1. A hundred/ as/ ten per cent/ the proportion of ten parts in a…	/sˈɛnts/
affect	1. To act upon/ to produce an effect or change upon. As might…	/əfˈɛkt/
forbidden	Prohibited/ interdicted. I kniw no spells/ use no forbidden arts.…	/fˈɔrbɪdən/
patch	1. A piece of cloth/ or other suitable material/ sewed or…	/pˈætʃ/
drops	1. The quantity of fluid which falls in one small spherical mass/…	/drˈɑps/
necessarily	In a necessary manner/ by necessity/ unavoidably/ indispensably.	/nˌɛsəsˈɛrəli/
provided	On condition/ by stipulation/ with the understanding/ if/ --…	/prəvˈaɪdɪd/
meters	1. One who/ or that which/ metes or measures. See Coal-meter. 2.…	/mˈitɚz/
booked	1. Registered. 2. On the way/ destined. [Colloq.]	/bˈʊkt/
returns	1. To turn back/ to go or come again to the same place or…	/rɪtˈɝnz/
gloria	(a) A doxology (beginning Gloria Patri/ Glory be to the Father)/…	/ɡlˈɔriə/
fires	A genus (Abies) of coniferous trees/ often of large size and…	/fˈaɪɚz/
humor	1. Moisture/ especially/ the moisture or fluid of animal bodies/…	/hjˈumɚ/
torn	p. p. of Tear.	/tˈɔrn/
rocky	1. Full of/ or abounding in/ rocks/ consisting of rocks/ as/ a…	/rˈɑki/
introduced	1. To lead or bring in/ to conduct or usher in/ as/ to introduce a…	/ˌɪntrədˈust/
creative	Having the power to create/ exerting the act of creation.…	/kriˈeɪtɪv/
betray	1. To deliver into the hands of an enemy by treachery or fraud/ in…	/bɪtrˈeɪ/
soviet		/sˈoʊviət/
various	1. Different/ diverse/ several/ manifold/ as/ men of various…	/vˈɛriəs/
added	1. To give by way of increased possession (to any one)/ to bestow…	/ˈædəd/
discovery	1. The action of discovering/ exposure to view/ laying open/…	/dɪskˈʌvɚi/
cowboy	1. A cattle herder/ a drover/ specifically/ one of an adventurous…	/kˈaʊbˌɔɪ/
suspected	Distrusted/ doubted. -- Sus*pect"ed*ly/ adv. -- Sus*pect"ed*ness/ n.	/səspˈɛktɪd/
suggested	1. To introduce indirectly to the thoughts/ to cause to be thought…	/sədʒˈɛstɪd/
delighted	Endowed with delight. If virtue no delighted beauty lack. Shak.…	/dɪlˈaɪtəd/
sticking	a. & n. from Stick/ v. Sticking piece/ a piece of beef cut from…	/stˈɪkɪŋ/
dive	1. To plunge into water head foremost/ to thrust the body under/…	/dˈaɪv/
shane		/ʃˈeɪn/
radar		/rˈeɪdˌɑr/
prosecutor	1. One who prosecutes or carries on any purpose/ plan/ or…	/prˈɑsɪkjˌutɚ/
amber	1. (Min.) A yellowish translucent resin resembling copal/ found as…	/ˈæmbɚ/
vast	1. Waste/ desert/ desolate/ lonely. [Obs.] The empty/ vast/ and…	/vˈæst/
quinn		/kwˈɪn/
owned	To grant/ to acknowledge/ to admit to be true/ to confess/ to…	/ˈoʊnd/
cookie	See Cooky.	/kˈʊki/
finest	To carve or cut up/ as a chub.	/fˈaɪnəst/
felix		/fˈilɪks/
pump	A low shoe with a thin sole. Swift.	/pˈʌmp/
valentine	1. A sweetheart chosen on St. Valentine's Day. 2. A letter…	/vˈæləntˌaɪn/
counter	A prefix meaning contrary/ opposite/ in opposition/ as/…	/kˈaʊntɚ/
sorts	Chance/ lot/ destiny. [Obs.] By aventure/ or sort/ or cas…	/sˈɔrts/
coin	1. A quoin/ a corner or external angle/ a wegde. See Coigne/ and…	/kˈɔɪn/
warren	1. (Eng Law) (a) A place privileged/ by prescription or grant the…	/wˈɔrən/
slaves	One of a race of people occupying a large part of Eastern and…	/slˈeɪvz/
marine	1. Of or pertaining to the sea/ having to do with the ocean/ or…	/mɚˈin/
illness	1. The condition of being ill/ evil/ or bad/ badness/…	/ˈɪlnəs/
sack	A anme formerly given to various dry Spanish wines. "Sherris…	/sˈæk/
bid	1. To make an offer of/ to propose. Specifically : To offer to pay…	/bˈɪd/
require	1. To demand/ to insist upon having/ to claim as by right and…	/rˌikwˈaɪɚ/
moscow		/mˈɑskˌoʊ/
largest		/lˈɑrdʒəst/
washing	1. The act of one who washes/ the act of cleansing with water/…	/wˈɑʃɪŋ/
achieve	1. To carry on to a final close/ to bring out into a perfected…	/ətʃˈiv/
causes	1. That which produces or effects a result/ that from which…	/kˈɑzəz/
k	(K is from the Latin/ which used the letter but little except in…	/kˈeɪ/
mo	More/ -- usually/ more in number. [Obs.] An hundred thousand mo.…	/mˈoʊ/
dope	1. Any thick liquid or pasty preparation/ as of opium for…	/dˈoʊp/
nest	1. The bed or receptacle prepared by a fowl for holding her eggs…	/nˈɛst/
palm	1. (Anat.) The inner and somewhat concave part of the hand between…	/pˈɑm/
logan	A rocking or balanced stone. Gwill.	/lˈoʊɡən/
constant	1. Firm/ solid/ fixed/ immovable/ -- opposed to fluid. [Obs.] If .…	/kˈɑnstənt/
boo		/bˈu/
medication	The act or process of medicating.	/mˌɛdəkˈeɪʃən/
gravity	1. The state of having weight/ beaviness/ as/ the gravity of lead.…	/ɡrˈævəti/
booze	To drink greedily or immoderately/ esp. alcoholic liquor/ to…	/bˈuz/
noah	A patriarch of Biblical history/ in the time of the Deluge. Noah's…	/nˈoʊə/
evan		/ˈɛvən/
abroad	1. At large/ widely/ broadly/ over a wide space/ as/ a tree…	/əbrˈɔd/
christine		/krɪstˈin/
rising	1. Attaining a higher place/ taking/ or moving in/ an upward…	/rˈaɪzɪŋ/
analysis	1. A resolution of anything/ whether an object of the senses or of…	/ənˈæləsəs/
cuts	1. To sparate the parts of with/ or as with/ a sharp instrument/…	/kˈʌts/
eats	1. To chew and swallow as food/ to devour/ -- said especially of…	/ˈits/
employee	One employed by another.	/ɛmplˈɔɪi/
vodka	A Russian drink distilled from rye.	/vˈɑdkə/
damaged	1. Injury or harm to person/ property/ or reputation/ an inflicted…	/dˈæmədʒd/
solar	A loft or upper chamber/ a garret room. [Obs.] [Written also…	/sˈoʊlɚ/
height	1. The condition of being high/ elevated position. Behold the…	/hˈaɪt/
pops	1. A small/ sharp/ quick explosive sound or report/ as/ to go off…	/pˈɑps/
yards	1. A rod/ a stick/ a staff. [Obs.] P. Plowman. If men smote it…	/jˈɑrdz/
terrified		/tˈɛrəfˌaɪd/
suitcase		/sˈutkˌeɪs/
chemical	Pertaining to chemistry/ characterized or produced by the forces…	/kˈɛməkəl/
preparing	1. To fit/ adapt/ or qualify for a particular purpose or…	/pripˈɛrɪŋ/
advanced	1. In the van or front. 2. In the front or before others/ as…	/ədvˈænst/
fund	1. An aggregation or deposit of resources from which supplies are…	/fˈʌnd/
wears	Same as Weir.	/wˈɛrz/
chirping	Cheering/ enlivening. He takes his chirping pint/ he cracks his…	/tʃˈɝpɪŋ/
web	A weaver. [Obs.] Chaucer.	/wˈɛb/
phase	1. That which is exhibited to the eye/ the appearance which…	/fˈeɪz/
prom		/prˈɑm/
suggesting	1. To introduce indirectly to the thoughts/ to cause to be thought…	/sədʒˈɛstɪŋ/
fleet	1. To sail/ to float. [Obs.] And in frail wood on Adrian Gulf doth…	/flˈit/
lame	1. (a) Moving with pain or difficulty on account of injury/…	/lˈeɪm/
irish	Of or pertaining to Ireland or to its inhabitants/ produced in…	/ˈaɪrɪʃ/
editor	One who edits/ esp./ a person who prepares/ superintends/ revises/…	/ˈɛdətɚ/
october	1. The tenth month of the year/ containing thirty-one days. 2. Ale…	/ɑktˈoʊbɚ/
assumed	1. Supposed. 2. Pretended/ hypocritical/ make-believe/ as/ an…	/əsˈumd/
whip	1. To strike with a lash/ a cord/ a rod/ or anything slender and…	/wˈɪp/
mel		/mˈɛl/
region	1. One of the grand districts or quarters into which any space or…	/rˈidʒən/
amongst	1. Mixed or mingled/ surrounded by. They heard/ And from his…	/əmˈʌŋst/
temper	1. To mingle in due proportion/ to prepare by combining/ to…	/tˈɛmpɚ/
discussion	1. The act or process of discussing by breaking up/ or dispersing/…	/dɪskˈʌʃən/
engines	1. (Pronounced/ in this sense/ [Obs.] A man hath sapiences three/…	/ˈɛndʒənz/
operate	1. To perform a work or labor/ to exert power or strengh/ physical…	/ˈɑpɚˌeɪt/
sunshine	1. The light of the sun/ or the place where it shines/ the direct…	/sˈʌnʃˌaɪn/
acted	1. That which is done or doing/ the exercise of power/ or the…	/ˈæktɪd/
undercover		/ˌʌndɚkˈʌvɚ/
horror	1. A bristling up/ a rising into roughness/ tumultuous movement.…	/hˈɔrɚ/
tested	1. (Metal.) A cupel or cupelling hearth in which precious metals…	/tˈɛstɪd/
smash	To break in pieces by violence/ to dash to pieces/ to crush. Here…	/smˈæʃ/
contrary	1. Opposite/ in an opposite direction/ in opposition/ adverse/ as/…	/kˈɑntrɛri/
roses	imp. of Rise.	/rˈoʊzɪz/
poker	1. One who pokes. 2. That which pokes or is used in poking/…	/pˈoʊkɚ/
wrapped		/rˈæpt/
korean		/kˌɔrˈiən/
graham		/ɡrˈeɪəm/
mi	A syllable applied to the third tone of the scale of C/ i. e./ to…	/mˈi/
fu	A department in China comprising several hsein/ also/ the chief…	/fˈu/
ivan		/ˈaɪvən/
focused	1. (Opt.) A point in which the rays of light meet/ after being…	/fˈoʊkəst/
liam		/lˈiəm/
tragic	1. Of or pertaining to tragedy/ of the nature or character of…	/trˈædʒɪk/
carla		/kˈɑrlɑ/
demons	1. (Gr. Antiq.) A spirit/ or immaterial being/ holding a middle…	/dˈimənz/
rounds	To whisper. [obs.] Shak. Holland. The Bishop of Glasgow rounding…	/rˈaʊndz/
entertainment	1. The act of receiving as host/ or of amusing/ admitting/ or…	/ˌɛntɚtˈeɪnmənt/
gathered	1. To bring together/ to collect/ as a number of separate things/…	/ɡˈæðɚd/
uhh		/ˈʌ/
yells	To cry out/ or shriek/ with a hideous noise/ to cry or scream as…	/jˈɛlz/
lincoln		/lˈɪŋkən/
crossing	1. The act by which anything is crossed/ as/ the crossing of the…	/krˈɔsɪŋ/
blanket	1. A heavy/ loosely woven fabric/ usually of wool/ and having a…	/blˈæŋkət/
nut	1. (Bot.) The fruit of certain trees and shrubs (as of the almond/…	/nˈʌt/
travis		/trˈævɪs/
pockets	1. A bag or pouch/ especially/ a small bag inserted in a garment…	/pˈɑkəts/
limited	Confined within limits/ narrow/ circumscribed/ restricted/ as/ our…	/lˈɪmətəd/
paintings	1. The act or employment of laying on/ or adorning with/ paints or…	/pˈeɪntɪŋz/
sober	1. Temperate in the use of spirituous liquors/ habitually…	/sˈoʊbɚ/
caesar	A Roman emperor/ as being the successor of Augustus Cæsar. Hence/…	/sˈizɚ/
sis	A colloquial abbreviation of Sister.	/sˈɪs/
intended	1. Made tense/ stretched out/ extended/ forcible/ violent. [Obs.]…	/ˌɪntˈɛndɪd/
niece	1. A relative/ in general/ especially/ a descendant/ whether male…	/nˈis/
computers	One who computes.	/kəmpjˈutɚz/
tennis	A play in which a ball is driven to and fro/ or kept in motion by…	/tˈɛnəs/
needle	1. A small instrument of steel/ sharply pointed at one end/ with…	/nˈidəl/
chicks	To sprout/ as seed in the ground/ to vegetate. Chalmers.	/tʃˈɪks/
traditional	1. Of or pertaining to tradition/ derived from tradition/…	/trədˈɪʃənəl/
delicate	1. Addicted to pleasure/ luxurious/ voluptuous/ alluring. [R.]…	/dˈɛləkət/
independent	1. Not dependent/ free/ not subject to control by others/ not…	/ˌɪndɪpˈɛndənt/
leslie		/lˈɛsli/
lauren		/lˈɔrən/
grandson	A son's or daughter's son.	/ɡrˈændsˌʌn/
repair	1. To return. [Obs.] I thought . . . that he repaire should again.…	/rɪpˈɛr/
brandon		/brˈændən/
executive	Designed or fitted for execution/ or carrying into effect/ as/…	/ɪɡzˈɛkjətɪv/
colin	The American quail or bobwhite. The name is also applied to other…	/kˈoʊlɪn/
recognized	1. To know again/ to perceive the identity of/ with a person or…	/rˈɛkəɡnˌaɪzd/
holmes	A common evergreen oak/ of Europe (Quercus Ilex)/ -- called also…	/hˈoʊmz/
regarding	Concerning/ respecting.	/rɪɡˈɑrdɪŋ/
weakness	1. The quality or state of being weak/ want of strength or…	/wˈiknəs/
aliens	1. Not belonging to the same country/ land/ or government/ or to…	/ˈeɪliənz/
gunshots	1. Act of firing a gun/ a shot. 2. The distance to which shot can…	/ɡˈʌnʃˌɑts/
european	Of or pertaining to Europe/ or to its inhabitants. On the European…	/jˌʊrəpˈiən/
method	1. An orderly procedure or process/ regular manner of doing…	/mˈɛθəd/
tool	1. An instrument such as a hammer/ saw/ plane/ file/ and the like/…	/tˈul/
demands	1. To ask or call for with authority/ to claim or seek from/ as by…	/dɪmˈændz/
permit	1. To consent to/ to allow or suffer to be done/ to tolerate/ to…	/pɚmˈɪt/
towel	A cloth used for wiping/ especially one used for drying anything…	/tˈaʊəl/
daisy	(a) A genus of low herbs (Bellis)/ belonging to the family…	/dˈeɪzi/
nowadays	In these days/ at the present time. What men of spirit/ nowadays/…	/nˈaʊədˌeɪz/
spider	1. (Zoöl.) Any one of numerous species of arachnids comprising the…	/spˈaɪdɚ/
northern	1. Of or pertaining to the north/ being in the north/ or nearer to…	/nˈɔrðɚn/
rangers	1. One who ranges/ a rover/ sometimes/ one who ranges for plunder/…	/rˈeɪndʒɚz/
zoo		/zˈu/
praying	a. & n. from Pray/ v. Praying insect/ locust/ or mantis (Zoöl.)/ a…	/prˈeɪɪŋ/
antonio		/æntˈoʊnˌioʊ/
passengers	1. A passer or passer-by/ a wayfarer. Shak. 2. A traveler by some…	/pˈæsəndʒɚz/
con	- (cum/ signifying with/ together/ etc. See Com-.	/kˈɑn/
australia		/ɔstrˈeɪljə/
technique	Same as Technic/ n.	/tɛknˈik/
cellphone		/sˈɛlfoʊn/
gently	In a gentle manner. My mistress gently chides the fault I made.…	/dʒˈɛntli/
operations	1. The act or process of operating/ agency/ the exertion of power/…	/ˌɑpɚˈeɪʃənz/
planes	1. A draught or form/ properly/ a representation drawn on a plane/…	/plˈeɪnz/
bunny	A great collection of ore without any vein coming into it or going…	/bˈʌni/
gunfire		/ɡˈʌnfˌaɪɚ/
shining	1. Emitting light/ esp. in a continuous manner/ radiant/ as/…	/ʃˈaɪnɪŋ/
backwards	1. With the back in advance or foremost/ as/ to ride backward. 2.…	/bˈækwɚdz/
skill	1. Discrimination/ judgment/ propriety/ reason/ cause. [Obs.]…	/skˈɪl/
baron	1. A title or degree of nobility/ originally/ the possessor of a…	/bˈærən/
kidnapping		/kˈɪdnˌæpɪŋ/
iike
marshal	1. Originally/ an officer who had the care of horses/ a groom.…	/mˈɑrʃəl/
petty	Little/ trifling/ inconsiderable/ also/ inferior/ subordinate/ as/…	/pˈɛtˌi/
