e	The fifth letter of the Italian alphabet/ called e and written in…	/ˈe/
grano	wheat/ corn	/ˈɡra.no/
ridi	inflection of ridere:
happy
richiamato	past participle of richiamare
lola
ritorni	return	/riˈtor.no/
riviste	magazine	/riˈvis.ta/
stevie	stevia (plant of the genus Stevia)	/ˈstɛ.vja/
turni	plural of turno	/ˈtur.no/
deposizione	deposition	/de.po.zitˈt͡sjo.ne/
galassia	galaxy	/ɡaˈlas.sja/
economico	economic/ financial	/e.koˈnɔ.mi.ko/
deb	deb/ debutante
assicurarsi	reflexive of assicurare	/as.si.kuˈrar.si/
stark
avvicinare	to move near/ move closer/ bring near	/av.vi.t͡ʃiˈna.re/
borse	bag/ handbag/ purse/ briefcase	/ˈbor.sa/
nikki
ubriachi	drunk (intoxicated)	/u.briˈa.ko/
barbecue
archivio	archive/ library	/arˈki.vjo/
scolastico	school/ education/ scholastic/ educational	/skoˈlas.ti.ko/
freddy
jared
intesi	understood	/inˈte.zo/
xena
soffrendo	gerund of soffrire
bagnato	past participle of bagnare	/baɲˈɲa.to/
hamilton
frequentare	to frequent/ to go regularly to/ to patronize	/fre.kwenˈta.re/
bianche	white (bright and colourless/colorless)	/ˈbjan.ko/
cercarti	compound of the infinitive cercare with ti
shelby
monete	coin	/moˈne.ta/
overdose	overdose	/o.verˈdɔ.ze/
guardavo	first-person singular imperfect indicative of guardare	/ɡwarˈda.vo/
sequenza	sequence	/seˈkwɛn.t͡sa/
colonia	colony	/koˈlɔ.nja/
sedici	sixteen	/ˈse.di.t͡ʃi/
esplosivo	explosive	/es.ploˈzi.vo/
alleanza	alliance	/al.leˈan.t͡sa/
fenomeno	phenomenon (all meanings)	/feˈnɔ.me.no/
south
colto	cultivated (of land)	/ˈkol.to/
pop
ruba	(act of) stealing/ robbing	/ˈru.ba/
ava	ancestor/ forefather	/ˈa.vo/
fetta	slice (of meat/ cake/ etc)	/ˈfet.ta/
obbligo	obligation/ duty	/ˈɔb.bli.ɡo/
artie
cuoco	cook/ chef	/ˈkwɔ.ko/
mondi	world	/ˈmon.do/
testo	synonym of tessuto/ past participle of tessere	/ˈtɛs.to/
incolpare	to inculpate/ blame (for)/ to accuse or charge or put down to or…	/in.kolˈpa.re/
panni	plural of panno	/ˈpan.ni/
ehilà	hey there! (Used to attract someone's attention)	/ejˈla/
gabinetto	cabinet	/ɡa.biˈnet.to/
cresciuti	past participle of crescere	/kreʃˈʃu.to/
rubati	past participle of rubare (“to steal”)	/ruˈba.to/
hammond
carine	nice	/kaˈri.no/
incontrarti	compound of the infinitive incontrare with ti
moriranno	third-person plural future of morire
provero
ingannato	past participle of ingannare
scully
trucchi	makeup (cosmetic)	/ˈtruk.ko/
hawaii	Hawaii/ Hawaii Island (an island of Hawaii archipelago/ Pacific…	/aˈwaj/
eccitato	excited/ aroused/ horny/ agog	/et.t͡ʃiˈta.to/
perdonatemi	compound of perdonate/ the second-person plural imperative form of…
circuito	circuit (all senses)	/t͡ʃirˈkuj.to/
sappiano	inflection of sapere:	/ˈsap.pja.no/
thompson
pianoforte	piano/ pianoforte	/ˌpja.noˈfɔr.te/
orbita	orbit	/ˈɔr.bi.ta/
smette	third-person singular present indicative of smettere
pubblicato	past participle of pubblicare
spirituale	spiritual (all senses)	/spi.ri.tuˈa.le/
sol	sol (a musical note)	/ˈsɔl/
preavviso	notice	/pre.avˈvi.zo/
sbattere	to beat	/ˈzbat.te.re/
pescare	to fish	/pesˈka.re/
adolescenti	adolescent	/a.do.leʃˈʃɛn.te/
formula	formula	/ˈfɔr.mu.la/
laurel
guadagna	inflection of guadagnare:	/ɡwaˈdaɲ.ɲa/
douglas
delicata	delicate	/de.liˈka.to/
costruzione	construction (all senses)	/kos.trutˈt͡sjo.ne/
cody
riuscirò	to manage/ to be able	/ri.uʃˈʃi.re/
guerrieri	warlike	/ɡwerˈrjɛ.ro/
casco	helmet	/ˈkas.ko/
edifici	building	/e.diˈfi.t͡ʃo/
pirata	pirate	/piˈra.ta/
richie
scudo	shield/ specifically	/ˈsku.do/
usati	usual/ customary/ habitual	/uˈza.to/
jeffrey
freddie
ordino	first-person singular present indicative of ordinare	/ˈor.di.no/
carson
lottato	past participle of lottare
austin
samantha
mikey
pianeti	planet	/pjaˈne.ta/
tata	governess (or any young woman looking after children)	/ˈta.ta/
biscotto	biscuit/ cookie	/bisˈkɔt.to/
willie
scarica	unloaded	/ˈska.ri.ko/
combattendo	gerund of combattere
costruita	past participle of costruire
poca	little/ not much	/ˈpɔ.ko/
riva	bank/ riparian (of a river)	/ˈri.pa/
brody
prato	Prato (a province of Tuscany/ Italy)	/ˈpra.to/
assalto	assault/ raid/ storming	/asˈsal.to/
nudi	naked/ nude/ bare	/ˈnu.do/
salvarmi	compound of the infinitive salvare with mi
finiscila	second-person singular imperative of finirla
butto	first-person singular present indicative of buttare
guardiano	keeper/ caretaker/ ward/ watchman/ surveyor	/ɡwarˈdja.no/
australia	Australia (a country consisting of a main island/ the island of…	/a.usˈtra.lja/
private	feminine plural of privato	/priˈva.ta/
stellare	stellar	/stelˈla.re/
tesi	thesis	/ˈtɛ.zi/
orrore	horror	/orˈro.re/
scattare	to be released suddenly/ to spring back or click open or shut	/skatˈta.re/
urlo	scream	/ˈur.lo/
stranamente	strangely/ oddly	/stra.naˈmen.te/
bowling	ten-pin bowling
vulnerabile	vulnerable	/vul.neˈra.bi.le/
muovendo	gerund of muovere
conoscenze	knowledge/ cognition	/ko.noʃˈʃɛn.t͡sa/
addormentata	past participle of addormentare	/ad.dor.menˈta.to/
incapace	incapable/ unfit/ incompetent/ inadequate	/in.kaˈpa.t͡ʃe/
cecchino	sniper	/t͡ʃekˈki.no/
messicano	Mexican	/mes.siˈka.no/
affidabile	reliable/ trustworthy/ dependable	/af.fiˈda.bi.le/
ottiene	third-person singular present indicative of ottenere
chiedergli	compound of the infinitive chiedere with gli
scarico	unloaded	/ˈska.ri.ko/
vuote	empty/ vacant	/ˈvwɔ.to/
tolgo	first-person singular present indicative of togliere	/ˈtɔl.ɡo/
negare	to deny	/neˈɡa.re/
barone	baron	/baˈro.ne/
occorre	third-person singular present indicative of occorrere	/okˈkor.re/
seguita	past participle of seguire	/seˈɡwi.to/
mercoledi
pallone	ball/ football	/palˈlo.ne/
ricercato	past participle of ricercare	/ri.t͡ʃerˈka.to/
reggiseno	bra/ brassiere	/ˌrɛd.d͡ʒiˈse.no/
perdite	loss/ waste/ deprivation	/ˈpɛr.di.ta/
hobby	hobby (activity)	/ˈɔb.bi/
calcoli	calculus	/ˈkal.ko.lo/
capiamo	inflection of capire:
accompagni	accompaniment (the act of going with)/ escort	/ak.komˈpaɲ.ɲo/
ranch	a ranch/ notably livestock breeding farm
preoccupazioni	preoccupation/ worry/ (plural) cares/ concern	/pre.ok.ku.patˈt͡sjo.ne/
prenderne	compound of the infinitive prendere with ne
jazz	jazz	/ˈd͡ʒɛt͡s/
dischi	disc/ disk	/ˈdis.ko/
asso	ace (all senses)	/ˈas.so/
peggy
omaggio	homage/ tribute	/oˈmad.d͡ʒo/
piacesse	third-person singular imperfect subjunctive of piacere	/pjaˈt͡ʃes.se/
lotteria	lottery	/lot.teˈri.a/
bottone	button	/botˈto.ne/
favoloso	fabulous/ wonderful	/fa.voˈlo.zo/
accendi	inflection of accendere:	/atˈt͡ʃɛn.di/
sottile	thin	/sotˈti.le/
partecipato	past participle of partecipare
callie
disturbare	to disturb/ bother/ trouble/ inconvenience	/dis.turˈba.re/
ingannare	to deceive/ take in/ mislead/ hoodwink	/in.ɡanˈna.re/
moderna	modern	/moˈdɛr.no/
liscia	smooth/ sleek/ polished	/ˈliʃ.ʃo/
puliti	clean/ neat/ tidy	/puˈli.to/
oscura	dark	/osˈku.ro/
kira
considera	inflection of considerare:
starei	first-person singular conditional of stare
ncis
resterà	to stay/ to remain (in a location)	/resˈta.re/
dramma	drama	/ˈdram.ma/
serratura	lock (on a door etc.)	/ser.raˈtu.ra/
dannati	damned	/danˈna.to/
attentato	past participle of attentare	/at.tenˈta.to/
raggiungo	first-person singular present indicative of raggiungere
zampe	an animal's leg	/ˈd͡zam.pa/
latino	Latin	/laˈti.no/
incasinato	past participle of incasinare	/in.ka.ziˈna.to/
hockey	hockey	/ˈɔ.kej/
candela	candle	/kanˈde.la/
concentrato	past participle of concentrare	/kon.t͡ʃenˈtra.to/
umanita
bancone	counter (flat surface in a shop/ airport etc.)	/banˈko.ne/
look
ospedali	hospital	/os.peˈda.le/
grand
infinite	feminine plural of infinito	/in.fiˈni.te/
tae
pro	for/ in favor of/in favour of	/ˈprɔ/
verbale	verbal/ spoken	/verˈba.le/
innocenza	innocence/ specifically	/in.noˈt͡ʃɛn.t͡sa/
inferiore	inferior	/in.feˈrjo.re/
pensai	first-person singular past historic of pensare
rilascio	issue (of a document)	/riˈlaʃ.ʃo/
quaggiù	down here	/kwadˈd͡ʒu/
catene	chain	/kaˈte.na/
dovuti	past participle of dovere	/doˈvu.to/
marta	Martha (biblical character)	/ˈmar.ta/
scomparse	disappearance/ vanishing	/skomˈpar.sa/
serpenti	snake	/serˈpɛn.te/
archer
cieli	sky	/ˈt͡ʃɛ.lo/
ritirata	secluded	/ri.tiˈra.ta/
prudente	prudent (sagacious in adapting means to ends)	/pruˈdɛn.te/
analizzare	to analyse/analyze/ to test/ to examine	/a.na.lidˈd͡za.re/
supplico	first-person singular present indicative of supplicare
sordo	deaf	/ˈsor.do/
girano	third-person plural present indicative of girare
scende	third-person singular present indicative of scendere	/ˈʃen.de/
destinazione	destination	/des.ti.natˈt͡sjo.ne/
comoda	convenient/ handy	/ˈkɔ.mo.do/
rotte	course/ route/ lane	/ˈrot.ta/
alte	high/ tall	/ˈal.to/
rivelare	to reveal/ disclose/ let out/ make known/ tell	/ri.veˈla.re/
paparino		/pa.paˈri.no/
risata	laughter	/riˈza.ta/
lester
curato	tended/ kept (especially in combination)	/kuˈra.to/
abigail
postale	post/ mail/ post office/ postal	/posˈta.le/
poterla	compound of the infinitive potere with la
prostitute	plural of prostituta	/pros.tiˈtu.te/
maniaco	maniac/ maniacal	/maˈni.a.ko/
adams
baker
iris	iris (flower)	/ˈi.ris/
jae
italian
dammela	compound of da'/ the second-person singular imperative form of…	/ˈdam.me.la/
gestisce	third-person singular present indicative of gestire
venduta	past participle of vendere	/venˈdu.to/
soffitto	ceiling/ soffit	/sofˈfit.to/
statale	state/ government	/staˈta.le/
rituale	ritual	/ri.tuˈa.le/
colpisci	inflection of colpire:	/kolˈpiʃ.ʃi/
senato	senate	/seˈna.to/
schmidt
brividi	shiver/ shudder	/ˈbri.vi.do/
dritti	straight/ direct	/ˈdrit.to/
permettero
banana	banana (fruit)	/baˈna.na/
fermarli	compound of the infinitive fermare with li
venditore	seller/ vendor/ monger/ purveyor	/ven.diˈto.re/
valere	to be worth	/vaˈle.re/
trasportare	to transport/ carry/ convey/ take	/tras.porˈta.re/
esatta	exact/ correct/ right	/eˈzat.to/
mattinata	morning	/mat.tiˈna.ta/
cittadina	town/ city/ civic/ urban	/t͡ʃit.taˈdi.no/
riscatto	redemption	/risˈkat.to/
capiscono	third-person plural present indicative of capire
esaminato	past participle of esaminare
aiuterai	second-person singular future of aiutare
comandi	order/ command	/koˈman.do/
hard
sapevate	second-person plural imperfect indicative of sapere
soffiata	blown	/sofˈfja.ta/
penseranno	third-person plural future of pensare
cha
ferire	to wound/ to injure/ to hurt	/feˈri.re/
sasha
starebbe	third-person singular conditional of stare
ritiene	third-person singular present indicative of ritenere
respiri	breath	/resˈpi.ro/
menzogna	lie/ falsehood/ fib	/menˈd͡zoɲ.ɲa/
domando	first-person singular present indicative of domandare
foster
fotografo	photographer	/foˈtɔ.ɡra.fo/
fulmine	lightning	/ˈful.mi.ne/
centinaio	hundred/ about a hundred/ about one hundred	/t͡ʃen.tiˈna.jo/
corse	plural of corsa (“race/ trip”)	/ˈkor.se/
ripulire	to clean again	/ri.puˈli.re/
porter
detenuto	past participle of detenere	/de.teˈnu.to/
paula
calmatevi	second-person plural imperative of calmarsi
mandarmi	compound of the infinitive mandare with mi	/manˈdar.mi/
hal
marijuana	marijuana	/ma.riˈwa.na/
vogliano	inflection of volere:	/ˈvɔʎ.ʎa.no/
manicomio	insane asylum/ lunatic asylum/ mental hospital	/ma.niˈkɔ.mjo/
pompieri	fireman/ firefighter	/pomˈpjɛ.re/
unirti	compound of the infinitive unire with ti
decente	decent/ decorous/ seemly	/deˈt͡ʃɛn.te/
aggiunto	assistant/ deputy/ associate	/adˈd͡ʒun.to/
verrebbe	third-person singular conditional of venire
apparentemente	seemingly/ apparently	/ap.pa.ren.teˈmen.te/
illusione	illusion/ delusion	/il.luˈzjo.ne/
conquistare	to conquer/ capture	/kon.kwisˈta.re/
costretti	past participle of costringere	/kosˈtret.to/
vedranno	third-person plural future of vedere	/veˈdran.no/
scorre	third-person singular present indicative of scorrere	/ˈskor.re/
eccetera	et cetera/ and so on/ and so forth	/etˈt͡ʃɛ.te.ra/
agitato	past participle of agitare	/a.d͡ʒiˈta.to/
grigio	grey	/ˈɡri.d͡ʒo/
kay
interrogato	past participle of interrogare
iniziate	initiated
avvenuto	past participle of avvenire	/av.veˈnu.to/
perdonato	past participle of perdonare	/per.doˈna.to/
sandra	a female given name	/ˈsan.dra/
demonio	demon/ devil	/deˈmɔ.njo/
asciugamano	hand towel	/aʃˌʃu.ɡaˈma.no/
meritano	third-person plural present indicative of meritare	/ˈmɛ.ri.ta.no/
sentirla	compound of the infinitive sentire with la
tienila	compound of tieni/ the second-person singular imperative form of…
shakespeare
bestie	beast	/ˈbes.tja/
segnato	showing signs of injury	/seɲˈɲa.to/
fucili	plural of fucile	/fuˈt͡ʃi.le/
frattura	fracture/ break	/fratˈtu.ra/
risorsa	resource	/riˈzor.sa/
penserai	second-person singular future of pensare
stephanie
ricevi	inflection of ricevere:	/riˈt͡ʃe.vi/
ridono	third-person plural present indicative of ridere	/ˈri.do.no/
em
proteggerla	compound of the infinitive proteggere with la
negri	black	/ˈne.ɡro/
esista	inflection of esistere:
estranei	extraneous or foreign (to)	/esˈtra.ne.o/
appare	third-person singular present indicative of apparire
etero	heterosexual	/ˈɛ.te.ro/
garantire	to guarantee/ warrant/ ensure/ assure	/ɡa.ranˈti.re/
apprezzato	past participle of apprezzare	/ap.pretˈt͡sa.to/
roulotte	caravan	/ruˈlɔt/
p	The fourteenth letter of the Italian alphabet/ called pi and…	/ˈpi/
ammiro	first-person singular present indicative of ammirare	/amˈmi.ro/
bellissime	superlative degree of bello	/belˈlis.si.mo/
riscaldamento	heating	/ris.kal.daˈmen.to/
meritava	third-person singular imperfect indicative of meritare
nominare	to name/ call/ dub	/no.miˈna.re/
inviare	to send out/ to dispatch/ to forward/ to ship	/in.viˈa.re/
sosta	stop/ halt	/ˈsɔs.ta/
cannone	cannon (all senses)	/kanˈno.ne/
proseguire	to continue/ carry on/ go on/ resume	/pro.seˈɡwi.re/
allucinazioni	hallucination	/al.lu.t͡ʃi.natˈt͡sjo.ne/
samuel
comportarsi	reflexive of comportare	/kom.porˈtar.si/
desiderare	to wish/ to want/ to like/ to desire/ to long	/de.zi.deˈra.re/
prepararsi	reflexive of preparare	/pre.paˈrar.si/
personalità	personality	/per.so.na.liˈta/
dipendenza	dependency/ dependence	/di.penˈdɛn.t͡sa/
ridurre	to reduce	/riˈdur.re/
inevitabile	unavoidable/ inevitable	/i.ne.viˈta.bi.le/
uccellino	diminutive of uccello: little or young bird	/ut.t͡ʃelˈli.no/
matty
efficace	effective	/ef.fiˈka.t͡ʃe/
cacciatori	hunter/ huntsman	/kat.t͡ʃaˈto.re/
trasferire	to transfer/ move/ remove/ shift	/tras.feˈri.re/
theo
reggie	plural of reggia
batman
drake
campana	bell	/kamˈpa.na/
sullivan
sollevato	past participle of sollevare	/sol.leˈva.to/
sciopero	strike/ walkout/ stoppage	/ˈʃɔ.pe.ro/
bussare	to knock	/busˈsa.re/
toast	toasted sandwich	/ˈtɔst/
negato	past participle of negare	/neˈɡa.to/
canti	song	/ˈkan.to/
bennett
ingiusto	unjust/ unfair/ wrong	/inˈd͡ʒus.to/
pesi	weight	/ˈpe.zo/
secca	dry	/ˈsek.ko/
rivedremo	first-person plural future of rivedere
votato	past participle of votare	/voˈta.to/
gabe
operai	working/ workmen's/ worker's/ labour/labor	/o.peˈra.jo/
min
attaccata	past participle of attaccare	/at.takˈka.to/
giudici	judge/ magistrate	/ˈd͡ʒu.di.t͡ʃe/
lenny
murray	a surname in English	/ˈmar.ri/
agenda	diary	/aˈd͡ʒɛn.da/
blog	blog
registrazioni	registration	/re.d͡ʒis.tratˈt͡sjo.ne/
proprietari	owner/ proprietary/ proprietor/ landlord	/pro.prjeˈta.rjo/
kara
jonah
aspettarti	compound of the infinitive aspettare with ti
donato	past participle of donare	/doˈna.to/
valida	feminine singular of valido	/vaˈli.da/
offerte	plural of offerta	/ofˈfɛr.ta/
peggiorare	to worsen (make worse)	/ped.d͡ʒoˈra.re/
morirò	to die	/moˈri.re/
generazioni	generation/ procreation/ production	/d͡ʒe.ne.ratˈt͡sjo.ne/
goditi	second-person singular imperative of godersi
gavin
occupero
google	Google (search engine or company)	/ˈɡu.ɡol/
rocce	rock/ crag	/ˈrɔt.t͡ʃa/
salita	climb	/saˈli.ta/
rintracciato	tracked down
negoziare	to negotiate/ to transact	/ne.ɡotˈt͡sja.re/
provino	casting/ audition/ tryout/ screen test	/proˈvi.no/
femminuccia	diminutive of femmina: little girl/ female baby (particularly as…	/fem.miˈnut.t͡ʃa/
alternative	feminine plural of alternativo	/al.ter.naˈti.ve/
prenderle	compound of the infinitive prendere with le	/ˈprɛn.der.le/
sheila
conrad
precisione	precision	/pre.t͡ʃiˈzjo.ne/
dirige	third-person singular present indicative of dirigere
dj
preghiamo	inflection of pregare:
trovarli	compound of the infinitive trovare with li	/troˈvar.li/
possiate	second-person plural present subjunctive of potere
melanie
costruendo	gerund of costruire
ellis
anton
central
corde	rope	/ˈkɔr.da/
estratto	past participle of estrarre	/esˈtrat.to/
karma	karma	/ˈkar.ma/
provocato	past participle of provocare
proteggermi	compound of the infinitive proteggere with mi
ossessione	obsession	/os.sesˈsjo.ne/
dimenticarti	compound of the infinitive dimenticare with ti
chiamavano	third-person plural imperfect indicative of chiamare	/kjaˈma.va.no/
usava	third-person singular imperfect indicative of usare	/uˈza.va/
sirena	siren (all senses)/ hooter (factory)	/siˈrɛ.na/
trasferiti	past participle of trasferire
aspettarmi	compound of the infinitive aspettare with mi
sandwich	sandwich	/ˈsɛn.dwit͡ʃ/
versato	past participle of versare	/verˈsa.to/
concentrarmi	compound of the infinitive concentrare with mi
delusa	past participle of deludere	/deˈlu.zo/
reynolds
ritrovare	to find again/ to find	/ri.troˈva.re/
vermi	worm	/ˈvɛr.me/
silenzioso	silent/ voiceless/ soundless/ quiet/ still/ mute/ noiseless/ mum/…	/si.lenˈt͡sjo.zo/
affinché	so that/ in order that	/af.finˈke/
dipingere	to paint/ to colour/color	/diˈpin.d͡ʒe.re/
potuta	past participle of potere	/poˈtu.to/
impari	uneven/ unequal	/ˈim.pa.ri/
simpson
juliette
philadelphia
comprensione	understanding/ comprehension	/kom.prenˈsjo.ne/
vendo	synonym of venedo (“Wend”)	/ˈvɛn.do/
dexter
sfruttare	to exploit	/sfrutˈta.re/
mobile	movable/ mobile	/ˈmɔ.bi.le/
dimostrazione	demonstration	/di.mos.tratˈt͡sjo.ne/
colpevoli	guilty	/kolˈpe.vo.le/
tasso	rate/ level/ percentage	/ˈtas.so/
axl
gangster	gangster	/ˈɡɛns.ter/
erin
boris	a male given name	/ˈbɔ.ris/
pirati	pirate/ filibuster/ buccaneer/ corsair	/piˈra.ta/
vogliate	inflection of volere:	/voʎˈʎa.te/
ribelle	rebel/ rebellious/ mutinous/ unruly	/riˈbɛl.le/
avvicinati	past participle of avvicinare
palo	stake/ pole/ pile/ spar	/ˈpa.lo/
tattica	tactical	/ˈtat.ti.ko/
ricevo	first-person singular present indicative of ricevere	/riˈt͡ʃe.vo/
fregare	to rub	/freˈɡa.re/
val	apocopic form of valle	/ˈval/
aiuterò	to help/ assist	/a.juˈta.re/
finendo	gerund of finire
ritirato	secluded
fidarci	compound of the infinitive fidare with ci
incontrarla	compound of the infinitive incontrare with la
mantenuto	past participle of mantenere
convincente	convincing/ persuasive	/kon.vinˈt͡ʃɛn.te/
brenda
api	bee	/ˈa.pe/
marinaio	sailor/ mariner/ seaman	/ma.riˈna.jo/
gomme	rubber/ india rubber/ caoutchouc	/ˈɡom.ma/
